/* DATA DESCRIPTION:
Citation:	Miller, Kenneth G; Browning, James V; Schmelz, W John; Kopp, Robert E; Mountain, Gregory S; Wright, James D (2020): Cenozoic sea-level relative to modern from deep-sea geochemical and continental margin records. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.923126 (DOI registration in progress)
Abstract:	We use published Pacific benthic foraminiferal oxygen isotope data and Mg/Ca records to derive a Cenozoic (66 Ma) global mean sea level (GMSL) estimate. This paper is novel in providing the first Pacific benthic foraminiferal oxygen isotopic splice for the entire Cenozoic, a detailed (Myr scale) sea-level record for the last 48 Ma based on the benthic foraminiferal oxygen isotopic and Mg/Ca approach (Mg/Ca records older than 48 Ma are uncertain). We use the 2012 Geological Time Scale (GTS), a 2-Myr smoothed paleotemperatures (Cramer et al., 2011) who used a low-pass filter that passes >80% of the amplitude for frequencies <0.5/Myr (wavelength >2 Myr), ramping down to <20% of the amplitude for frequencies >1.25/Myr (wavelength <0.8 Myr). We used equation 7b Cramer et al. (2011) and a simplified paleotemperature equation for benthic foraminifera T = 16.1– 4.76 [δ18Obenthic – (δ18Oseawater – 0.27)] to solve for oxygen isotopic changes of seawater. We assume that shorter term (<2 Myr) temperature changes comprise ~20% of the oxygen isotopic changes of seawater changes. The resultant oxygen isotopic changes of seawater estimate was scaled to GMSL changes using a revised seawater oxygen isotopes to sea-level calibration of 0.13‰/10 m of Winnick and Caves (2015). Because of temperature effects notable during peak Pleistocene interglacials, we iteratively fit the last interglacial cycle to known sea level during MIS5e and applied these temperatures (1.8°C) to major Middle to Late Pleistocene peak interglacials, tapering the temperature from the long term estimates for the peak interglacials using a Gaussian filter. We applied an empirically correction for carbonate ion change across the Eocene-Oligocene transition, to remove an apparent warming effect of ~1.5°C; we applied their empirical correction to the sea-level curve, reducing the amplitude by 28 meters from 34.17 to 34.30 Ma.
Keyword(s):	Cenozoic; Cryosphere; oxygen isotopes; sea-level
Supplement to:	Miller, Kenneth G; Browning, James V; Schmelz, W John; Kopp, Robert E; Mountain, Gregory S; Wright, James D (2020): Cenozoic sea-level and cryospheric evolution from deep-sea geochemical and continental margin records. Science Advances, 6 (20), eaaz1346, https://doi.org/10.1126/sciadv.aaz1346
Related to:	Miller, Kenneth G; Browning, James V; Schmelz, W John; Kopp, Robert E; Mountain, Gregory S; Wright, James D (2020): Smoothed Cenozoic sea-level relative to modern from deep-sea geochemical and continental margin records. https://doi.pangaea.de/10.1594/PANGAEA.923139
Source data set:	Dawber, Caroline F; Tripati, Aradhna K (2011): Constraints on glaciation in the middle Eocene (46-37 Ma) from Ocean Drilling Program (ODP) Site 1209 in the tropical Pacific Ocean. Paleoceanography, 26(2), https://doi.org/10.1029/2010PA002037
	Drury, Anna Joy; John, Cédric M; Shevenell, Amelia E (2016): Evaluating climatic response to external radiative forcing during the late Miocene to early Pliocene: New perspectives from eastern equatorial Pacific (IODP U1338) and North Atlantic (ODP 982) locations. Paleoceanography, 31(1), 167-184, https://doi.org/10.1002/2015PA002881
	Holbourn, Ann; Kuhnt, Wolfgang; Clemens, Steven C; Prell, Warren L; Andersen, Nils (2013): Middle to late Miocene stepwise climate cooling: Evidence from a high-resolution deep water isotope curve spanning 8 million years. Paleoceanography, 28, 1-12, https://doi.org/10.1002/2013PA002538
	Holbourn, Ann; Kuhnt, Wolfgang; Lyle, Mitchell W; Schneider, Leah; Romero, Oscar E; Andersen, Nils (2014): Middle Miocene climate cooling linked to intensification of eastern equatorial Pacific upwelling. Geology, 42(1), 19-22, https://doi.org/10.1130/G34890.1
	Kochhann, Karlos Guilherme Diemer; Holbourn, Ann; Kuhnt, Wolfgang; Channell, James E T; Lyle, Mitchell W; Shackford, Julia K; Wilkens, Roy H; Andersen, Nils (2016): Eccentricity pacing of eastern equatorial Pacific carbonate dissolution cycles during the Miocene Climatic Optimum. Paleoceanography, 31(9), 1176-1192, https://doi.org/10.1002/2016PA002988
	Lisiecki, Lorraine E; Raymo, Maureen E (2005): A Pliocene-Pleistocene stack of 57 globally distributed benthic d18O records. Paleoceanography, 20, PA1003, https://doi.org/10.1029/2004PA001071
	Pälike, Heiko; Norris, Richard D; Herrle, Jens O; Wilson, Paul A; Coxall, Helen; Lear, Caroline H; Shackleton, Nicholas J; Tripati, Aradhna K; Wade, Bridget S (2006): The Heartbeat of the Oligocene Climate System. Science, 314(5807), 1894-1898, https://doi.org/10.1126/science.1133822
	Shackleton, Nicholas J; Imbrie, John D; Hall, M A (1983): Oxygen and carbon isotope record of East Pacific core V19-30: implications for the formation of deep water in the late Pleistocene North Atlantic. Earth and Planetary Science Letters, 65(2), 233-244, https://doi.org/10.1016/0012-821X(83)90162-0
	Westerhold, Thomas; Röhl, Ursula; Donner, Barbara; Zachos, James C (2018): Global extent of early eocene hyperthermal events - a new Pacific benthic foraminiferal isotope record from Shatsky Rise (ODP Site 1209). Paleoceanography and Paleoclimatology, 33(6), 626-642, https://doi.org/10.1029/2017PA003306
Further details:	Cramer, Benjamin S; Miller, K G; Barrett, Peter J; Wright, James D (2011): Late Cretaceous–Neogene trends in deep ocean temperature and continental ice volume: Reconciling records of benthic foraminiferal geochemistry (δ18O and Mg/Ca) with sea level history. Journal of Geophysical Research, 116(C12), https://doi.org/10.1029/2011JC007255
	Winnick, Matthew J; Caves, Jeremy K (2015): Oxygen isotope mass-balance constraints on Pliocene sea level and East Antarctic Ice Sheet stability. Geology, 43(10), 879-882, https://doi.org/10.1130/G36999.1
Coverage:	MEDIAN LATITUDE: 8.694404 * MEDIAN LONGITUDE: -142.300286 * SOUTH-BOUND LATITUDE: -3.383000 * WEST-BOUND LONGITUDE: 116.272917 * NORTH-BOUND LATITUDE: 32.651700 * EAST-BOUND LONGITUDE: -83.520000
	DATE/TIME START: 1963-04-07T00:00:00 * DATE/TIME END: 2001-11-14T00:00:00
	MINIMUM ELEVATION: -4827.2 m * MAXIMUM ELEVATION: -2091.5 m
Event(s):	138-846 * LATITUDE: -3.095000 * LONGITUDE: -90.818330 * DATE/TIME START: 1991-05-21T00:00:00 * DATE/TIME END: 1991-05-26T00:00:00 * ELEVATION: -3296.0 m * Penetration: 871.5 m * Recovery: 821.61 m * LOCATION: South Pacific Ocean * CAMPAIGN: Leg138 (URI: https://doi.org/10.2973/odp.proc.ir.138.1992) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 92 cores; 865.5 m cored; 0 m drilled; 94.9 % recovery
	184-1146 * LATITUDE: 19.456700 * LONGITUDE: 116.272917 * DATE/TIME START: 1999-03-21T00:00:00 * DATE/TIME END: 1999-03-29T00:00:00 * ELEVATION: -2091.5 m * Penetration: 1455.6 m * Recovery: 1451.7 m * LOCATION: South China Sea (URI: http://en.wikipedia.org/wiki/South_China_Sea) * CAMPAIGN: Leg184 (URI: https://doi.org/10.2973/odp.proc.ir.184.2000) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 153 cores; 1450.6 m cored; 5 m drilled; 100.1% recovery
	198-1209 * LATITUDE: 32.651700 * LONGITUDE: 158.505983 * DATE/TIME START: 2001-09-18T00:00:00 * DATE/TIME END: 2001-09-23T00:00:00 * ELEVATION: -2387.3 m * Penetration: 865.1 m * Recovery: 766 m * LOCATION: North Pacific Ocean * CAMPAIGN: Leg198 (URI: https://doi.org/10.2973/odp.proc.ir.198.2002) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 83 cores; 759.4 m cored; 105.7 m drilled; 100.9% recovery
	199-1218 * LATITUDE: 8.889630 * LONGITUDE: -135.366660 * DATE/TIME: 2001-11-14T00:00:00 * ELEVATION: -4827.2 m * Penetration: 797.1 m * Recovery: 723.7 m * LOCATION: North Pacific Ocean * CAMPAIGN: Leg199 (URI: https://doi.org/10.2973/odp.proc.ir.199.2002) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 80 cores; 735.1 m cored; 62 m drilled; 98.5% recovery
	321-U1337 * LATITUDE: 3.833000 * LONGITUDE: -123.206000 * ELEVATION: -4476.0 m * CAMPAIGN: Exp321 (Pacific Equatorial Age Transect II / Juan de Fuca) (URI: https://doi.org/10.2204/iodp.proc.320321.2010) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE)
	321-U1338 * LATITUDE: 2.507800 * LONGITUDE: -117.969910 * ELEVATION: -4210.8 m * CAMPAIGN: Exp321 (Pacific Equatorial Age Transect II / Juan de Fuca) (URI: https://doi.org/10.2204/iodp.proc.320321.2010) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE)
	V19-30 * LATITUDE: -3.383000 * LONGITUDE: -83.520000 * DATE/TIME: 1963-04-07T00:00:00 * ELEVATION: -3091.0 m * Recovery: 18.18 m * CAMPAIGN: V19 * BASIS: Vema (URI: http://www.ldeo.columbia.edu/research/office-of-marine-operations/history/vema) * METHOD/DEVICE: Piston corer (PC)
Comment:	Oxygen: delta-18Obenthic of deep sea benthic foraminiferal from Pacific sites either generated on or corrected to Cibicidoides sp. and reported to per mil ( ‰) Vienna Pee Dee standard.
	delw: computed delta 18O seawater using the paleotemperature equation, delta-18Obenthic, and paleotemperatures from Cramer et al. (2011) reported to per mil Vienna Pee Dee standard.
	Sea level: computed using delta 18O seawater and calibration of 0.13‰/10 m and reported to meters above and below (-1) relative to present day.
Parameter(s):	Event label (Event) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu)
	Reference/source (Reference) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * COMMENT: ID
	Reference/source (Reference) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * COMMENT: short reference
	AGE [ka BP] (Age) * GEOCODE * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * COMMENT: GTS2012
	Foraminifera, benthic δ18O [‰ PDB] (Foram bent δ18O) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * COMMENT: values corrected to Cibicidoides sp., vs VPDB
	δ18O, seawater, reconstructed [‰ PDB] (δ18Osw) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * METHOD/DEVICE: Calculated, after Cramer et al. (2011) (URI: https://doi.org/10.1029/2011JC007255) * COMMENT: vs VPDB
	Sea level, relative [m] (Sea lev rel) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * METHOD/DEVICE: Calculated * COMMENT: relative to present day
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	64115 data points
*/
Event	Reference (ID)	Reference (short reference)	Age [ka BP] (GTS2012)	Foram bent δ18O [‰ PDB] (values corrected to Cibicidoi...)	δ18Osw [‰ PDB] (vs VPDB, Calculated, after Cr...)	Sea lev rel [m] (relative to present day, Calc...)
198-1209	1209 Westerhold	Westerhold et al. 2018	46735.98	-0.30	-0.83	51.23
198-1209	1209 Westerhold	Westerhold et al. 2018	46741.23	-0.74	-1.26	77.64
198-1209	1209 Westerhold	Westerhold et al. 2018	46741.23	-0.54	-1.07	65.91
198-1209	1209 Westerhold	Westerhold et al. 2018	46749.53	-0.57	-1.09	66.84
198-1209	1209 Westerhold	Westerhold et al. 2018	46755.75	-0.81	-1.33	81.66
198-1209	1209 Westerhold	Westerhold et al. 2018	46757.82	-0.04	-0.56	34.17
198-1209	1209 Westerhold	Westerhold et al. 2018	46766.12	-0.14	-0.65	40.03
198-1209	1209 Westerhold	Westerhold et al. 2018	46774.41	-0.22	-0.72	44.24
198-1209	1209 Westerhold	Westerhold et al. 2018	46782.71	-0.15	-0.65	39.86
198-1209	1209 Westerhold	Westerhold et al. 2018	46791.00	-0.27	-0.76	46.90
198-1209	1209 Westerhold	Westerhold et al. 2018	46807.59	0.08	-0.40	24.77
198-1209	1209 Westerhold	Westerhold et al. 2018	46815.88	-0.13	-0.61	37.39
198-1209	1209 Westerhold	Westerhold et al. 2018	46832.47	0.00	-0.47	28.84
198-1209	1209 Westerhold	Westerhold et al. 2018	46840.77	-0.07	-0.53	32.70
198-1209	1209 Westerhold	Westerhold et al. 2018	46857.35	0.17	-0.29	17.55
198-1209	1209 Westerhold	Westerhold et al. 2018	46873.94	0.00	-0.45	27.59
198-1209	1209 Westerhold	Westerhold et al. 2018	46890.53	0.15	-0.29	17.94
198-1209	1209 Westerhold	Westerhold et al. 2018	46923.71	0.08	-0.36	21.99
198-1209	1209 Westerhold	Westerhold et al. 2018	46932.00	-0.04	-0.47	29.07
198-1209	1209 Westerhold	Westerhold et al. 2018	46940.30	-0.12	-0.55	34.10
198-1209	1209 Westerhold	Westerhold et al. 2018	46948.59	-0.45	-0.88	54.08
198-1209	1209 Westerhold	Westerhold et al. 2018	46956.89	-0.28	-0.72	44.07
198-1209	1209 Westerhold	Westerhold et al. 2018	46965.18	-0.33	-0.76	46.71
198-1209	1209 Westerhold	Westerhold et al. 2018	46973.47	-0.11	-0.54	33.23
198-1209	1209 Westerhold	Westerhold et al. 2018	46981.77	0.02	-0.41	25.46
198-1209	1209 Westerhold	Westerhold et al. 2018	46990.06	-0.06	-0.49	30.19
198-1209	1209 Westerhold	Westerhold et al. 2018	46998.36	0.09	-0.34	20.92
198-1209	1209 Westerhold	Westerhold et al. 2018	47006.65	-0.19	-0.62	38.02
198-1209	1209 Westerhold	Westerhold et al. 2018	47014.95	-0.16	-0.59	36.48
198-1209	1209 Westerhold	Westerhold et al. 2018	47023.24	-0.16	-0.59	36.15
198-1209	1209 Westerhold	Westerhold et al. 2018	47031.53	-0.08	-0.51	31.66
198-1209	1209 Westerhold	Westerhold et al. 2018	47039.83	-0.34	-0.77	47.34
198-1209	1209 Westerhold	Westerhold et al. 2018	47050.20	-0.34	-0.77	47.20
198-1209	1209 Westerhold	Westerhold et al. 2018	47056.42	-0.15	-0.58	35.79
198-1209	1209 Westerhold	Westerhold et al. 2018	47064.71	-0.27	-0.70	43.37
198-1209	1209 Westerhold	Westerhold et al. 2018	47073.01	-0.11	-0.54	33.29
198-1209	1209 Westerhold	Westerhold et al. 2018	47079.43	-0.21	-0.64	39.68
198-1209	1209 Westerhold	Westerhold et al. 2018	47081.30	-0.29	-0.73	44.62
198-1209	1209 Westerhold	Westerhold et al. 2018	47097.89	-0.19	-0.62	38.09
198-1209	1209 Westerhold	Westerhold et al. 2018	47098.72	-0.34	-0.77	47.43
198-1209	1209 Westerhold	Westerhold et al. 2018	47110.33	-0.30	-0.73	45.14
198-1209	1209 Westerhold	Westerhold et al. 2018	47116.55	-0.48	-0.92	56.46
198-1209	1209 Westerhold	Westerhold et al. 2018	47151.80	-0.20	-0.64	39.11
198-1209	1209 Westerhold	Westerhold et al. 2018	47180.83	-0.58	-1.01	62.41
198-1209	1209 Westerhold	Westerhold et al. 2018	47222.30	-0.44	-0.88	54.27
198-1209	1209 Westerhold	Westerhold et al. 2018	47243.04	-0.39	-0.82	50.76
198-1209	1209 Westerhold	Westerhold et al. 2018	47252.12	-0.29	-0.72	44.55
198-1209	1209 Westerhold	Westerhold et al. 2018	47261.19	-0.48	-0.91	56.24
198-1209	1209 Westerhold	Westerhold et al. 2018	47272.09	-0.18	-0.62	38.21
198-1209	1209 Westerhold	Westerhold et al. 2018	47279.35	-0.38	-0.82	50.39
198-1209	1209 Westerhold	Westerhold et al. 2018	47290.24	-0.15	-0.59	36.10
198-1209	1209 Westerhold	Westerhold et al. 2018	47297.50	-0.29	-0.73	44.81
198-1209	1209 Westerhold	Westerhold et al. 2018	47308.40	-0.31	-0.75	46.02
198-1209	1209 Westerhold	Westerhold et al. 2018	47315.66	-0.39	-0.83	50.80
198-1209	1209 Westerhold	Westerhold et al. 2018	47326.55	-0.25	-0.68	41.77
198-1209	1209 Westerhold	Westerhold et al. 2018	47333.82	-0.29	-0.73	44.76
198-1209	1209 Westerhold	Westerhold et al. 2018	47344.71	-0.20	-0.64	39.09
198-1209	1209 Westerhold	Westerhold et al. 2018	47351.97	-0.15	-0.58	35.82
198-1209	1209 Westerhold	Westerhold et al. 2018	47362.86	-0.12	-0.55	33.70
198-1209	1209 Westerhold	Westerhold et al. 2018	47370.13	-0.13	-0.56	34.21
198-1209	1209 Westerhold	Westerhold et al. 2018	47381.02	-0.10	-0.53	32.47
198-1209	1209 Westerhold	Westerhold et al. 2018	47388.28	-0.07	-0.50	30.93
198-1209	1209 Westerhold	Westerhold et al. 2018	47399.17	-0.23	-0.66	40.43
198-1209	1209 Westerhold	Westerhold et al. 2018	47406.44	-0.26	-0.68	42.02
198-1209	1209 Westerhold	Westerhold et al. 2018	47417.33	-0.15	-0.57	35.12
198-1209	1209 Westerhold	Westerhold et al. 2018	47424.59	-0.05	-0.47	29.09
198-1209	1209 Westerhold	Westerhold et al. 2018	47435.48	-0.08	-0.51	31.11
198-1209	1209 Westerhold	Westerhold et al. 2018	47442.75	0.00	-0.42	26.04
198-1209	1209 Westerhold	Westerhold et al. 2018	47451.82	-0.40	-0.83	50.82
198-1209	1209 Westerhold	Westerhold et al. 2018	47460.90	-0.24	-0.66	40.63
198-1209	1209 Westerhold	Westerhold et al. 2018	47471.80	-0.26	-0.68	41.97
198-1209	1209 Westerhold	Westerhold et al. 2018	47479.06	0.07	-0.34	21.20
198-1209	1209 Westerhold	Westerhold et al. 2018	47489.95	-0.26	-0.68	41.71
198-1209	1209 Westerhold	Westerhold et al. 2018	47497.21	-0.07	-0.49	29.98
198-1209	1209 Westerhold	Westerhold et al. 2018	47508.11	-0.43	-0.84	51.81
198-1209	1209 Westerhold	Westerhold et al. 2018	47526.26	-0.34	-0.76	46.46
198-1209	1209 Westerhold	Westerhold et al. 2018	47551.68	-0.47	-0.88	54.03
198-1209	1209 Westerhold	Westerhold et al. 2018	47562.57	-0.21	-0.61	37.66
198-1209	1209 Westerhold	Westerhold et al. 2018	47569.83	-0.15	-0.56	34.46
198-1209	1209 Westerhold	Westerhold et al. 2018	47580.73	-0.27	-0.68	41.62
198-1209	1209 Westerhold	Westerhold et al. 2018	47587.99	-0.42	-0.83	50.92
198-1209	1209 Westerhold	Westerhold et al. 2018	47598.88	-0.35	-0.75	46.03
198-1209	1209 Westerhold	Westerhold et al. 2018	47606.14	-0.20	-0.61	37.30
198-1209	1209 Westerhold	Westerhold et al. 2018	47617.04	-0.24	-0.64	39.48
198-1209	1209 Westerhold	Westerhold et al. 2018	47624.30	-0.28	-0.68	42.10
198-1209	1209 Westerhold	Westerhold et al. 2018	47635.19	-0.36	-0.77	47.14
198-1209	1209 Westerhold	Westerhold et al. 2018	47642.46	-0.23	-0.63	38.87
198-1209	1209 Westerhold	Westerhold et al. 2018	47653.35	-0.24	-0.65	39.84
198-1209	1209 Westerhold	Westerhold et al. 2018	47660.61	-0.05	-0.46	28.04
198-1209	1209 Westerhold	Westerhold et al. 2018	47671.42	-0.72	-1.13	69.46
198-1209	1209 Westerhold	Westerhold et al. 2018	47678.63	-0.22	-0.63	38.64
198-1209	1209 Westerhold	Westerhold et al. 2018	47689.44	-0.49	-0.90	55.39
198-1209	1209 Westerhold	Westerhold et al. 2018	47696.65	-0.30	-0.71	43.65
198-1209	1209 Westerhold	Westerhold et al. 2018	47707.46	-0.46	-0.87	53.84
198-1209	1209 Westerhold	Westerhold et al. 2018	47714.67	-0.26	-0.67	41.53
198-1209	1209 Westerhold	Westerhold et al. 2018	47725.49	-0.19	-0.61	37.55
198-1209	1209 Westerhold	Westerhold et al. 2018	47732.69	-0.20	-0.62	38.14
198-1209	1209 Westerhold	Westerhold et al. 2018	47750.71	-0.20	-0.63	38.56
198-1209	1209 Westerhold	Westerhold et al. 2018	47761.53	-0.18	-0.61	37.74
198-1209	1209 Westerhold	Westerhold et al. 2018	47768.74	-0.17	-0.61	37.25
198-1209	1209 Westerhold	Westerhold et al. 2018	47779.55	-0.27	-0.70	43.38
198-1209	1209 Westerhold	Westerhold et al. 2018	47786.76	-0.11	-0.55	34.01
198-1209	1209 Westerhold	Westerhold et al. 2018	47797.57	-0.19	-0.63	38.82
198-1209	1209 Westerhold	Westerhold et al. 2018	47804.78	-0.17	-0.61	37.77
198-1209	1209 Westerhold	Westerhold et al. 2018	47815.59	-0.10	-0.55	33.62
198-1209	1209 Westerhold	Westerhold et al. 2018	47833.61	-0.21	-0.67	40.97
198-1209	1209 Westerhold	Westerhold et al. 2018	47840.82	-0.22	-0.68	41.56
198-1209	1209 Westerhold	Westerhold et al. 2018	47851.63	-0.35	-0.82	50.26
198-1209	1209 Westerhold	Westerhold et al. 2018	47858.84	-0.29	-0.76	46.70
198-1209	1209 Westerhold	Westerhold et al. 2018	47869.65	-0.18	-0.65	40.01
198-1209	1209 Westerhold	Westerhold et al. 2018	47876.86	-0.28	-0.76	46.52
198-1209	1209 Westerhold	Westerhold et al. 2018	47887.67	-0.80	-1.28	78.80
198-1209	1209 Westerhold	Westerhold et al. 2018	47912.90	0.41	-0.08	5.05
198-1209	1209 Westerhold	Westerhold et al. 2018	47923.72	-0.17	-0.66	40.67
198-1209	1209 Westerhold	Westerhold et al. 2018	47930.92	-0.18	-0.68	42.01
198-1209	1209 Westerhold	Westerhold et al. 2018	47941.74	-0.19	-0.70	43.01
198-1209	1209 Westerhold	Westerhold et al. 2018	47968.67	-0.41	-0.93	57.01
198-1209	1209 Westerhold	Westerhold et al. 2018	48073.86	-0.35	-0.92	56.51
198-1209	1209 Westerhold	Westerhold et al. 2018	48087.01	-0.25	-0.82	50.73
198-1209	1209 Westerhold	Westerhold et al. 2018	48106.73	-0.40	-0.97	59.95
198-1209	1209 Westerhold	Westerhold et al. 2018	48113.31	-0.49	-1.07	65.59
198-1209	1209 Westerhold	Westerhold et al. 2018	48119.88	-0.45	-1.03	63.45
198-1209	1209 Westerhold	Westerhold et al. 2018	48133.03	-0.41	-0.99	61.21
198-1209	1209 Westerhold	Westerhold et al. 2018	48139.61	-0.29	-0.88	54.10
198-1209	1209 Westerhold	Westerhold et al. 2018	48152.75	-0.18	-0.77	47.45
198-1209	1209 Westerhold	Westerhold et al. 2018	48159.33	-0.28	-0.88	53.85
198-1209	1209 Westerhold	Westerhold et al. 2018	48172.48	-0.25	-0.85	52.13
198-1209	1209 Westerhold	Westerhold et al. 2018	48179.05	-0.26	-0.86	52.84
198-1209	1209 Westerhold	Westerhold et al. 2018	48185.63	-0.21	-0.80	49.34
198-1209	1209 Westerhold	Westerhold et al. 2018	48205.35	-0.41	-1.01	62.44
198-1209	1209 Westerhold	Westerhold et al. 2018	48211.93	-0.84	-1.44	88.55
198-1209	1209 Westerhold	Westerhold et al. 2018	48218.50	-0.19	-0.79	48.89
198-1209	1209 Westerhold	Westerhold et al. 2018	48225.07	-0.37	-0.98	60.05
198-1209	1209 Westerhold	Westerhold et al. 2018	48231.65	-0.23	-0.83	51.06
198-1209	1209 Westerhold	Westerhold et al. 2018	48238.22	-0.35	-0.95	58.54
198-1209	1209 Westerhold	Westerhold et al. 2018	48244.80	-0.39	-1.00	61.48
198-1209	1209 Westerhold	Westerhold et al. 2018	48251.37	-0.38	-0.99	60.76
198-1209	1209 Westerhold	Westerhold et al. 2018	48257.95	-0.39	-1.00	61.41
198-1209	1209 Westerhold	Westerhold et al. 2018	48264.52	-0.41	-1.02	62.62
198-1209	1209 Westerhold	Westerhold et al. 2018	48271.10	-0.51	-1.12	68.85
198-1209	1209 Westerhold	Westerhold et al. 2018	48272.74	-0.83	-1.44	88.64
198-1209	1209 Westerhold	Westerhold et al. 2018	48277.67	-0.58	-1.19	73.03
198-1209	1209 Westerhold	Westerhold et al. 2018	48282.60	-0.58	-1.19	73.26
198-1209	1209 Westerhold	Westerhold et al. 2018	48289.18	-0.83	-1.44	88.77
198-1209	1209 Westerhold	Westerhold et al. 2018	48297.39	-0.54	-1.15	70.85
198-1209	1209 Westerhold	Westerhold et al. 2018	48305.61	-0.69	-1.30	79.87
198-1209	1209 Westerhold	Westerhold et al. 2018	48315.47	-0.27	-0.89	54.55
198-1209	1209 Westerhold	Westerhold et al. 2018	48322.05	-0.62	-1.23	75.74
198-1209	1209 Westerhold	Westerhold et al. 2018	48331.91	-0.45	-1.06	65.24
198-1209	1209 Westerhold	Westerhold et al. 2018	48338.48	-0.56	-1.17	72.31
198-1209	1209 Westerhold	Westerhold et al. 2018	48348.35	-0.51	-1.13	69.41
198-1209	1209 Westerhold	Westerhold et al. 2018	48354.92	-0.66	-1.28	78.55
198-1209	1209 Westerhold	Westerhold et al. 2018	48364.78	-0.56	-1.17	72.16
198-1209	1209 Westerhold	Westerhold et al. 2018	48371.36	-0.78	-1.39	85.49
198-1209	1209 Westerhold	Westerhold et al. 2018	48388.74	-0.49	-1.10	67.70
198-1209	1209 Westerhold	Westerhold et al. 2018	48400.33	-0.65	-1.27	77.91
198-1209	1209 Westerhold	Westerhold et al. 2018	48411.91	-0.40	-1.01	62.45
198-1209	1209 Westerhold	Westerhold et al. 2018	48432.19	-0.55	-1.16	71.42
198-1209	1209 Westerhold	Westerhold et al. 2018	48446.67	-0.37	-0.97	59.64
198-1209	1209 Westerhold	Westerhold et al. 2018	48510.40	-0.44	-1.02	62.99
198-1209	1209 Westerhold	Westerhold et al. 2018	48545.16	-0.51	-1.07	65.74
198-1209	1209 Westerhold	Westerhold et al. 2018	48553.08	-0.51	-1.06	65.46
198-1209	1209 Westerhold	Westerhold et al. 2018	48564.96	-0.96	-1.51	92.97
198-1209	1209 Westerhold	Westerhold et al. 2018	48576.84	-0.29	-0.84	51.39
198-1209	1209 Westerhold	Westerhold et al. 2018	48584.76	-0.76	-1.30	80.10
198-1209	1209 Westerhold	Westerhold et al. 2018	48586.74	-0.59	-1.13	69.33
198-1209	1209 Westerhold	Westerhold et al. 2018	48596.64	-0.61	-1.14	70.25
198-1209	1209 Westerhold	Westerhold et al. 2018	48604.55	-0.65	-1.18	72.41
198-1209	1209 Westerhold	Westerhold et al. 2018	48616.43	-0.54	-1.05	64.81
198-1209	1209 Westerhold	Westerhold et al. 2018	48624.35	-0.72	-1.23	75.79
198-1209	1209 Westerhold	Westerhold et al. 2018	48636.23	-0.55	-1.05	64.63
198-1209	1209 Westerhold	Westerhold et al. 2018	48644.15	-0.56	-1.06	65.33
198-1209	1209 Westerhold	Westerhold et al. 2018	48656.03	-0.58	-1.07	66.07
198-1209	1209 Westerhold	Westerhold et al. 2018	48663.94	-0.90	-1.39	85.30
198-1209	1209 Westerhold	Westerhold et al. 2018	48675.82	-0.57	-1.05	64.57
198-1209	1209 Westerhold	Westerhold et al. 2018	48683.74	-0.85	-1.33	81.77
198-1209	1209 Westerhold	Westerhold et al. 2018	48695.62	-0.43	-0.89	54.91
198-1209	1209 Westerhold	Westerhold et al. 2018	48701.76	-0.52	-0.98	60.32
198-1209	1209 Westerhold	Westerhold et al. 2018	48709.48	-0.28	-0.74	45.74
198-1209	1209 Westerhold	Westerhold et al. 2018	48717.20	-0.61	-1.06	65.25
198-1209	1209 Westerhold	Westerhold et al. 2018	48725.31	-0.38	-0.82	50.69
198-1209	1209 Westerhold	Westerhold et al. 2018	48732.64	-0.79	-1.23	75.71
198-1209	1209 Westerhold	Westerhold et al. 2018	48741.15	-0.57	-1.01	62.21
198-1209	1209 Westerhold	Westerhold et al. 2018	48748.08	-0.69	-1.12	68.88
